id,name,level,total,profile_url,sources
1269587,Darkstar123,24,459,https://www.torn.com/profiles.php?XID=1269587,Baldr's List 2 | Legacy List 1
567611,xXDannyBoiiXx,24,459,https://www.torn.com/profiles.php?XID=567611,Baldr's List 2 | Legacy List 6
782249,Slim_JIM,24,527,https://www.torn.com/profiles.php?XID=782249,Baldr's List 2 | Legacy List 2
56712,Demon_Lizzard,24,599,https://www.torn.com/profiles.php?XID=56712,Baldr's List 2 | Legacy List 2
383473,kicks,24,621,https://www.torn.com/profiles.php?XID=383473,Baldr's List 2 | Legacy List 13
894205,determanator,24,650,https://www.torn.com/profiles.php?XID=894205,Baldr's List 2 | Torn Forum Leveling Targets - Targets under 1000 estimated stats | Legacy List 3
1016568,Rurouni,24,676,https://www.torn.com/profiles.php?XID=1016568,Baldr's List 2 | Legacy List 11
481648,CrayolaCrackers,24,703,https://www.torn.com/profiles.php?XID=481648,Baldr's List 2 | Legacy List 13
874491,Ibrahim1250,24,703,https://www.torn.com/profiles.php?XID=874491,Baldr's List 2 | Legacy List 10
246649,--KW--DARk,24,738,https://www.torn.com/profiles.php?XID=246649,Baldr's List 2 | Legacy List 6
443421,loppolman,24,796,https://www.torn.com/profiles.php?XID=443421,Baldr's List 2 | Legacy List 4
194310,peacefrog,24,796,https://www.torn.com/profiles.php?XID=194310,Baldr's List 2 | Legacy List 10
104318,soldier27,24,815,https://www.torn.com/profiles.php?XID=104318,Baldr's List 2 | Legacy List 3
1032025,DonMc94,24,816,https://www.torn.com/profiles.php?XID=1032025,Baldr's List 2 | Legacy List 7
573258,MrBensyBen94,24,845,https://www.torn.com/profiles.php?XID=573258,Baldr's List 2 | Legacy List 7
1011379,doggydog10,24,875,https://www.torn.com/profiles.php?XID=1011379,Baldr's List 2 | Legacy List 6
33084,siurblys,24,936,https://www.torn.com/profiles.php?XID=33084,Baldr's List 2 | Legacy List 1
1387230,dragonman101,24,966,https://www.torn.com/profiles.php?XID=1387230,Baldr's List 2 | Legacy List 8
353161,invishunter,24,"1,003",https://www.torn.com/profiles.php?XID=353161,Baldr's Extra List 3
347364,Brojnikov,24,"1,006",https://www.torn.com/profiles.php?XID=347364,Baldr's Extra List 3
787968,igglepiggle,24,"1,017",https://www.torn.com/profiles.php?XID=787968,Baldr's Extra List 3
504786,esrocked1,24,"1,059",https://www.torn.com/profiles.php?XID=504786,Baldr's Extra List 3
714004,KhoiRyu,24,"1,061",https://www.torn.com/profiles.php?XID=714004,Baldr's Extra List 3
510003,ziwonge,24,"1,095",https://www.torn.com/profiles.php?XID=510003,Baldr's Extra List 3
553287,fleffi,24,"1,113",https://www.torn.com/profiles.php?XID=553287,Baldr's Extra List 3
535986,ORANGEZ,24,"1,134",https://www.torn.com/profiles.php?XID=535986,Baldr's Extra List 3
971899,aaronbuyz,24,"1,153",https://www.torn.com/profiles.php?XID=971899,Baldr's Extra List 3
916292,CodyRst,24,"1,155",https://www.torn.com/profiles.php?XID=916292,Baldr's Extra List 3
670897,Budafa,24,"1,198",https://www.torn.com/profiles.php?XID=670897,Baldr's Extra List 3
522148,saunders,24,"1,204",https://www.torn.com/profiles.php?XID=522148,Baldr's Extra List 3
446282,Doniiie,24,"1,249",https://www.torn.com/profiles.php?XID=446282,Baldr's Extra List 3
512527,eniGzor,24,"1,271",https://www.torn.com/profiles.php?XID=512527,Baldr's Extra List 3
344390,FloodyBoy,24,"1,323",https://www.torn.com/profiles.php?XID=344390,Baldr's Extra List 3
1013307,matspek,24,"1,323",https://www.torn.com/profiles.php?XID=1013307,Baldr's Extra List 3
455918,streetracer,24,"1,346",https://www.torn.com/profiles.php?XID=455918,Baldr's Extra List 3
292411,vince95,24,"1,379",https://www.torn.com/profiles.php?XID=292411,Baldr's Extra List 3
482042,S-P-L-A-T,24,"1,402",https://www.torn.com/profiles.php?XID=482042,Baldr's Extra List 3
970145,op_sasjoe,24,"1,432",https://www.torn.com/profiles.php?XID=970145,Baldr's Extra List 3
273087,sangay-unit,24,"1,440",https://www.torn.com/profiles.php?XID=273087,Baldr's Extra List 3
233737,qualtum,24,"1,452",https://www.torn.com/profiles.php?XID=233737,Baldr's Extra List 3
272293,SmakHead,24,"1,492",https://www.torn.com/profiles.php?XID=272293,Baldr's Extra List 3
19864,upchurch,24,"1,504",https://www.torn.com/profiles.php?XID=19864,Baldr's Extra List 3
568129,PurgingChaos,24,"1,542",https://www.torn.com/profiles.php?XID=568129,Baldr's Extra List 3
525550,Dayne_888,24,"1,577",https://www.torn.com/profiles.php?XID=525550,Baldr's Extra List 3
992984,ZackFair,24,"1,640",https://www.torn.com/profiles.php?XID=992984,Baldr's Extra List 3
314252,Parkzzz,24,"1,656",https://www.torn.com/profiles.php?XID=314252,Baldr's Extra List 3
882854,WOW,24,"1,694",https://www.torn.com/profiles.php?XID=882854,Baldr's Extra List 3
183886,jemolnar2,24,"1,745",https://www.torn.com/profiles.php?XID=183886,Baldr's Extra List 3
742707,Viktor-Tsoi,24,"1,794",https://www.torn.com/profiles.php?XID=742707,Baldr's Extra List 3
914038,calvin5258,24,1.8k,https://www.torn.com/profiles.php?XID=914038,Baldr's Extra List 3 | Legacy List 7
543610,wed608,24,"1,800",https://www.torn.com/profiles.php?XID=543610,Baldr's Extra List 3
950733,MissTakes,24,"1,812",https://www.torn.com/profiles.php?XID=950733,Baldr's Extra List 3
610508,penywize,24,"1,885",https://www.torn.com/profiles.php?XID=610508,Baldr's Extra List 3
465776,Gi_M,24,"1,938",https://www.torn.com/profiles.php?XID=465776,Baldr's Extra List 3
984505,ced70,24,"2,024",https://www.torn.com/profiles.php?XID=984505,Baldr's Extra List 3
197040,Rossder,24,"2,080",https://www.torn.com/profiles.php?XID=197040,Baldr's Extra List 3
773962,micrane1,24,"2,157",https://www.torn.com/profiles.php?XID=773962,Baldr's Extra List 3
528613,henri631,24,"2,261",https://www.torn.com/profiles.php?XID=528613,Baldr's Extra List 3
421990,theprowler,24,"2,282",https://www.torn.com/profiles.php?XID=421990,Baldr's Extra List 3
163117,MsAech,24,"2,297",https://www.torn.com/profiles.php?XID=163117,Baldr's Extra List 3
517671,Glazer13,24,"2,330",https://www.torn.com/profiles.php?XID=517671,Baldr's Extra List 3
432385,aburagheb,24,"2,391",https://www.torn.com/profiles.php?XID=432385,Baldr's Extra List 3
218930,buckolfc,24,"2,419",https://www.torn.com/profiles.php?XID=218930,Baldr's Extra List 3
327989,angel_fire,24,"2,449",https://www.torn.com/profiles.php?XID=327989,Baldr's Extra List 3
857383,SSGTJester,24,"2,525",https://www.torn.com/profiles.php?XID=857383,Baldr's Extra List 3
13800,Trisk,24,"2,555",https://www.torn.com/profiles.php?XID=13800,Baldr's Extra List 3
1064044,Bora,24,"2,568",https://www.torn.com/profiles.php?XID=1064044,Baldr's Extra List 3
918435,hulagadoo,24,"2,673",https://www.torn.com/profiles.php?XID=918435,Baldr's Extra List 3
1399729,BLINTON,24,"2,800",https://www.torn.com/profiles.php?XID=1399729,Baldr's Extra List 3
1201,SandaP,24,"2,811",https://www.torn.com/profiles.php?XID=1201,Baldr's Extra List 3
20230,lunatik,24,"2,930",https://www.torn.com/profiles.php?XID=20230,Baldr's Extra List 3
1258259,conchi,24,"2,958",https://www.torn.com/profiles.php?XID=1258259,Baldr's Extra List 3
566824,jonlyth,24,"3,271",https://www.torn.com/profiles.php?XID=566824,Baldr's Extra List 3
305270,ANTIHIPPY,24,"3,330",https://www.torn.com/profiles.php?XID=305270,Baldr's Extra List 3
627428,Nicktwo,24,"3,729",https://www.torn.com/profiles.php?XID=627428,Baldr's Extra List 3
31580,Sindel,24,"4,364",https://www.torn.com/profiles.php?XID=31580,Baldr's Extra List 3
185939,ChasingFate,24,"4,752",https://www.torn.com/profiles.php?XID=185939,Baldr's Extra List 3
970577,-The_Assassin-,24,5090,https://www.torn.com/profiles.php?XID=970577,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
232200,blop,24,"5,143",https://www.torn.com/profiles.php?XID=232200,Baldr's Extra List 3
451340,scorpion51501,24,"5,379",https://www.torn.com/profiles.php?XID=451340,Baldr's Extra List 3
666693,ghost-12,24,"5,412",https://www.torn.com/profiles.php?XID=666693,Baldr's Extra List 3
165654,Brainiac316,24,"5,945",https://www.torn.com/profiles.php?XID=165654,Baldr's Extra List 3
768647,Sioloc,24,"7,042",https://www.torn.com/profiles.php?XID=768647,Baldr's Extra List 3
170474,Cherry_Piercer,24,"7,367",https://www.torn.com/profiles.php?XID=170474,Baldr's Extra List 3
367657,Muteki,24,"8,441",https://www.torn.com/profiles.php?XID=367657,Baldr's Extra List 3
507984,Singre,24,"9,112",https://www.torn.com/profiles.php?XID=507984,Baldr's Extra List 3
218703,TC_BADBOY,24,"9,447",https://www.torn.com/profiles.php?XID=218703,Baldr's Extra List 3
1192931,-TTD-blackholex,24,23500,https://www.torn.com/profiles.php?XID=1192931,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
630582,JOB420,24,24100,https://www.torn.com/profiles.php?XID=630582,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
72616,Cortisan,24,31000,https://www.torn.com/profiles.php?XID=72616,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
27342,DeltaForce2,24,45000,https://www.torn.com/profiles.php?XID=27342,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1642492,MentalNameless,24,54000,https://www.torn.com/profiles.php?XID=1642492,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
769246,redeye1139,24,"170,846",https://www.torn.com/profiles.php?XID=769246,Baldr's Extra List 3
525046,DiosPhoenix,24,"1,597,366",https://www.torn.com/profiles.php?XID=525046,Baldr's Extra List 3
1767284,Awesome0ne,24,Unknown,https://www.torn.com/profiles.php?XID=1767284,Legacy List 11
321212,Windangel,23,38,https://www.torn.com/profiles.php?XID=321212,Slinky Leveling Targets
1411624,insanezane,23,75,https://www.torn.com/profiles.php?XID=1411624,Slinky Leveling Targets
382353,deadlydazza1,23,84,https://www.torn.com/profiles.php?XID=382353,Slinky Leveling Targets
353299,yaesu001,23,126,https://www.torn.com/profiles.php?XID=353299,Baldr's List 2 | Legacy List 5
542048,Dragon721,23,161,https://www.torn.com/profiles.php?XID=542048,Baldr's List 2 | Legacy List 11
1293226,ravish,23,283,https://www.torn.com/profiles.php?XID=1293226,Legacy List 4
659243,Monica,23,301,https://www.torn.com/profiles.php?XID=659243,Baldr's List 2 | Torn Forum Leveling Targets - Targets under 1000 estimated stats | Legacy List 2
1104804,mzwpunk,23,396,https://www.torn.com/profiles.php?XID=1104804,Baldr's List 2 | Legacy List 3
352232,maxrocks,23,403,https://www.torn.com/profiles.php?XID=352232,Baldr's List 2 | Legacy List 13
670186,4fingers,23,463,https://www.torn.com/profiles.php?XID=670186,Baldr's List 2 | Legacy List 9
603201,-Dead-Soulja-,23,599,https://www.torn.com/profiles.php?XID=603201,Legacy List 8
448387,knucles777,23,875,https://www.torn.com/profiles.php?XID=448387,Baldr's List 2 | Legacy List 12
441061,ministerdeadman,23,976,https://www.torn.com/profiles.php?XID=441061,Baldr's List 2 | Legacy List 1
905505,Bramble420,23,1.2k,https://www.torn.com/profiles.php?XID=905505,Legacy List 10
297041,CooleErica,23,"1,888",https://www.torn.com/profiles.php?XID=297041,Baldr's Extra List 3
295463,therush,23,"2,320",https://www.torn.com/profiles.php?XID=295463,Baldr's Extra List 3
148374,Fijindian,23,"2,384",https://www.torn.com/profiles.php?XID=148374,Baldr's Extra List 3
295547,poeticthug07,23,"2,720",https://www.torn.com/profiles.php?XID=295547,Baldr's Extra List 3
714273,kinggeorge920,23,"2,791",https://www.torn.com/profiles.php?XID=714273,Baldr's Extra List 3
247192,ghettolad,23,3000,https://www.torn.com/profiles.php?XID=247192,Baldr's Extra List 3 | Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
466216,armyguy89,23,"3,839",https://www.torn.com/profiles.php?XID=466216,Baldr's Extra List 3
559654,DamonDolittle,23,4000,https://www.torn.com/profiles.php?XID=559654,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
372349,tOku_1,23,4000,https://www.torn.com/profiles.php?XID=372349,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
1198138,grafixswed,23,4730,https://www.torn.com/profiles.php?XID=1198138,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
1109163,afortunado7,23,9000,https://www.torn.com/profiles.php?XID=1109163,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
2200856,XIythe,23,9040,https://www.torn.com/profiles.php?XID=2200856,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
386829,Fanciful,23,16900,https://www.torn.com/profiles.php?XID=386829,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
2204514,anka1,23,19700,https://www.torn.com/profiles.php?XID=2204514,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1276868,ProtoKiller,23,20000,https://www.torn.com/profiles.php?XID=1276868,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
566962,XI-Am-LeGeNdDX,23,20800,https://www.torn.com/profiles.php?XID=566962,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1722894,zombilekkoo,23,31000,https://www.torn.com/profiles.php?XID=1722894,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
440912,LEP-Recon,23,43000,https://www.torn.com/profiles.php?XID=440912,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
490329,Skyfire,23,43000,https://www.torn.com/profiles.php?XID=490329,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
326408,-Karen-,23,48000,https://www.torn.com/profiles.php?XID=326408,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1182544,wadseee,22,51,https://www.torn.com/profiles.php?XID=1182544,Slinky Leveling Targets | Legacy List 6
1650969,Lazerchild007,22,94,https://www.torn.com/profiles.php?XID=1650969,Slinky Leveling Targets
652570,nuryn,22,268,https://www.torn.com/profiles.php?XID=652570,Baldr's List 2 | Legacy List 3
693146,K00L-,22,285,https://www.torn.com/profiles.php?XID=693146,Baldr's List 2 | Legacy List 13
687771,wilson121,22,301,https://www.torn.com/profiles.php?XID=687771,Legacy List 7
595042,scottywalker,22,432,https://www.torn.com/profiles.php?XID=595042,Baldr's List 2 | Legacy List 5
63476,63476,22,481,https://www.torn.com/profiles.php?XID=63476,Baldr's List 2 | Legacy List 5
1390755,kaungkaung3887,22,504,https://www.torn.com/profiles.php?XID=1390755,Legacy List 1
857036,D4RKM1ND101,22,574,https://www.torn.com/profiles.php?XID=857036,Legacy List 8
508876,HatchetWarrior,22,599,https://www.torn.com/profiles.php?XID=508876,Baldr's List 2 | Legacy List 9
640180,Pandemic,22,730,https://www.torn.com/profiles.php?XID=640180,Baldr's List 2 | Legacy List 4
104247,hotrod,22,940,https://www.torn.com/profiles.php?XID=104247,Baldr's List 2 | Legacy List 10
1026129,Moonshiner,22,968,https://www.torn.com/profiles.php?XID=1026129,Legacy List 2
735269,jvwarrior,22,1.0k,https://www.torn.com/profiles.php?XID=735269,Legacy List 12
687503,boorber,22,1.3k,https://www.torn.com/profiles.php?XID=687503,Legacy List 6
859818,thepoo,22,1560,https://www.torn.com/profiles.php?XID=859818,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
423483,sexybitch987,22,3000,https://www.torn.com/profiles.php?XID=423483,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
2460665,Relyks_Doog,22,3260,https://www.torn.com/profiles.php?XID=2460665,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
1423243,Kasume,22,3570,https://www.torn.com/profiles.php?XID=1423243,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
590783,isidor90210,22,3.6k,https://www.torn.com/profiles.php?XID=590783,Legacy List 11
131423,TinyTony,22,7110,https://www.torn.com/profiles.php?XID=131423,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
8329,zzz123,22,17600,https://www.torn.com/profiles.php?XID=8329,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
2070072,Taken007,22,19200,https://www.torn.com/profiles.php?XID=2070072,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
41523,Sublime2006,22,20400,https://www.torn.com/profiles.php?XID=41523,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
454605,princessroyal,22,45000,https://www.torn.com/profiles.php?XID=454605,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1503471,ozseychick,21,38,https://www.torn.com/profiles.php?XID=1503471,Slinky Leveling Targets
444993,chichi,21,59,https://www.torn.com/profiles.php?XID=444993,Slinky Leveling Targets
1114962,CM_Punket619,21,59,https://www.torn.com/profiles.php?XID=1114962,Slinky Leveling Targets
1446951,shmall,21,59,https://www.torn.com/profiles.php?XID=1446951,Slinky Leveling Targets
1822211,Thargon,21,59,https://www.torn.com/profiles.php?XID=1822211,Slinky Leveling Targets
1454901,ceebee93,21,75,https://www.torn.com/profiles.php?XID=1454901,Slinky Leveling Targets
906645,ginger1,21,94,https://www.torn.com/profiles.php?XID=906645,Slinky Leveling Targets
534510,green_punk768,21,108,https://www.torn.com/profiles.php?XID=534510,Baldr's List 2 | Legacy List 3
1371819,freakddg83,21,126,https://www.torn.com/profiles.php?XID=1371819,Legacy List 2
1040562,CrisTheVampire,21,150,https://www.torn.com/profiles.php?XID=1040562,Legacy List 12
1079830,Madds4,21,163,https://www.torn.com/profiles.php?XID=1079830,Legacy List 7
507739,Miff99,21,163,https://www.torn.com/profiles.php?XID=507739,Baldr's List 2 | Legacy List 9
172402,CdWilliams101,21,257,https://www.torn.com/profiles.php?XID=172402,Baldr's List 2 | Legacy List 10
508367,Adam12321,21,301,https://www.torn.com/profiles.php?XID=508367,Baldr's List 2 | Legacy List 5
775683,batista1,21,319,https://www.torn.com/profiles.php?XID=775683,Legacy List 8
456008,Misspriss,21,323,https://www.torn.com/profiles.php?XID=456008,Baldr's List 2 | Legacy List 10
591855,RockinGamer,21,331,https://www.torn.com/profiles.php?XID=591855,Baldr's List 2 | Legacy List 2
247701,phyzco,21,390,https://www.torn.com/profiles.php?XID=247701,Baldr's List 2 | Legacy List 13
955843,Password,21,396,https://www.torn.com/profiles.php?XID=955843,Legacy List 12
983094,bASTO,21,437,https://www.torn.com/profiles.php?XID=983094,Legacy List 7
470393,34tiger,21,527,https://www.torn.com/profiles.php?XID=470393,Baldr's List 2 | Legacy List 4
920391,bean101,21,527,https://www.torn.com/profiles.php?XID=920391,Legacy List 9
1282831,flame1995,21,527,https://www.torn.com/profiles.php?XID=1282831,Legacy List 1
471778,Adrian1221,21,543,https://www.torn.com/profiles.php?XID=471778,Baldr's List 2 | Legacy List 6
951810,hoops1113,21,550,https://www.torn.com/profiles.php?XID=951810,Legacy List 4
999334,klord,21,574,https://www.torn.com/profiles.php?XID=999334,Legacy List 6
505181,SufferingWierdo,21,574,https://www.torn.com/profiles.php?XID=505181,Legacy List 3
323695,323695,21,638,https://www.torn.com/profiles.php?XID=323695,Baldr's List 2 | Legacy List 3
756876,wras,21,690,https://www.torn.com/profiles.php?XID=756876,Torn Forum Leveling Targets - Targets under 1000 estimated stats
607500,eminem999,21,758,https://www.torn.com/profiles.php?XID=607500,Legacy List 13
1501130,trooney1992,21,936,https://www.torn.com/profiles.php?XID=1501130,Legacy List 4
1410804,irokthedude,21,1.0k,https://www.torn.com/profiles.php?XID=1410804,Legacy List 5
1403093,nedster34,21,1.0k,https://www.torn.com/profiles.php?XID=1403093,Legacy List 11
729522,HIT_MAN_94,21,"1,016",https://www.torn.com/profiles.php?XID=729522,Baldr's Extra List 3
1521739,Spongebobscuzin,21,1020,https://www.torn.com/profiles.php?XID=1521739,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
30117,BGenDron,21,"1,047",https://www.torn.com/profiles.php?XID=30117,Baldr's Extra List 3
556294,megan56,21,"1,229",https://www.torn.com/profiles.php?XID=556294,Baldr's Extra List 3
847030,mcleano,21,1.3k,https://www.torn.com/profiles.php?XID=847030,Legacy List 8
1190929,rean,21,2.9k,https://www.torn.com/profiles.php?XID=1190929,Legacy List 1
1284030,princessa55,21,11400,https://www.torn.com/profiles.php?XID=1284030,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1968789,Originalspinny,21,16200,https://www.torn.com/profiles.php?XID=1968789,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1545493,rejey8,21,21200,https://www.torn.com/profiles.php?XID=1545493,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1750733,Amoeba33,21,34000,https://www.torn.com/profiles.php?XID=1750733,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1511787,RieZMY,21,37000,https://www.torn.com/profiles.php?XID=1511787,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1271570,CLAMPY,21,62.7k,https://www.torn.com/profiles.php?XID=1271570,Legacy List 11
1701853,dre_babz,20,44,https://www.torn.com/profiles.php?XID=1701853,Slinky Leveling Targets
1490601,towerhill,20,51,https://www.torn.com/profiles.php?XID=1490601,Slinky Leveling Targets
1556854,fighter20,20,67,https://www.torn.com/profiles.php?XID=1556854,Slinky Leveling Targets | Legacy List 1
1378700,don98,20,75,https://www.torn.com/profiles.php?XID=1378700,Slinky Leveling Targets
1749074,KingRucker,20,75,https://www.torn.com/profiles.php?XID=1749074,Slinky Leveling Targets
1454252,HlaingBowarAung,20,80,https://www.torn.com/profiles.php?XID=1454252,Torn Forum Leveling Targets - Targets under 1000 estimated stats
969780,livehere,20,84,https://www.torn.com/profiles.php?XID=969780,Baldr's List 3 | Slinky Leveling Targets | Legacy List 6
685929,samartin,20,90,https://www.torn.com/profiles.php?XID=685929,Baldr's List 3 | Slinky Leveling Targets | Legacy List 11
1542030,ash_j,20,94,https://www.torn.com/profiles.php?XID=1542030,Legacy List 9
920348,FLOWRIDER,20,94,https://www.torn.com/profiles.php?XID=920348,Slinky Leveling Targets
1389629,tutan,20,94,https://www.torn.com/profiles.php?XID=1389629,Baldr's List 3 | Slinky Leveling Targets | Legacy List 9
524902,fredie,20,98,https://www.torn.com/profiles.php?XID=524902,Baldr's List 3 | Slinky Leveling Targets | Legacy List 10
974933,Hass101,20,99,https://www.torn.com/profiles.php?XID=974933,Baldr's List 3 | Slinky Leveling Targets | Legacy List 1
1022737,joshymitty,20,107,https://www.torn.com/profiles.php?XID=1022737,Baldr's List 3 | Legacy List 13
794755,tnm021,20,111,https://www.torn.com/profiles.php?XID=794755,Baldr's List 3 | Slinky Leveling Targets | Legacy List 8
1400442,landhead71,20,115,https://www.torn.com/profiles.php?XID=1400442,Slinky Leveling Targets | Legacy List 4
1171459,nickp36,20,115,https://www.torn.com/profiles.php?XID=1171459,Baldr's List 3 | Legacy List 13
422145,hisham654,20,117,https://www.torn.com/profiles.php?XID=422145,Baldr's List 3 | Legacy List 2
581343,slykid,20,126,https://www.torn.com/profiles.php?XID=581343,Baldr's List 3 | Legacy List 4
648698,fredmonkey,20,128,https://www.torn.com/profiles.php?XID=648698,Baldr's List 3 | Slinky Leveling Targets | Legacy List 11
857866,bighorse,20,134,https://www.torn.com/profiles.php?XID=857866,Baldr's List 3 | Legacy List 12
313327,qwertypoo,20,147,https://www.torn.com/profiles.php?XID=313327,Baldr's List 3 | Legacy List 7
512249,Jonny4toes,20,150,https://www.torn.com/profiles.php?XID=512249,Baldr's List 3 | Legacy List 11
849660,MRFoxtrot,20,150,https://www.torn.com/profiles.php?XID=849660,Baldr's List 3 | Legacy List 9
1013326,badru,20,163,https://www.torn.com/profiles.php?XID=1013326,Legacy List 10
904225,CHRIS382,20,163,https://www.torn.com/profiles.php?XID=904225,Baldr's List 3 | Legacy List 2
582138,Joshuaaare,20,189,https://www.torn.com/profiles.php?XID=582138,Baldr's List 3 | Legacy List 12
1101484,omoroxs,20,190,https://www.torn.com/profiles.php?XID=1101484,Baldr's List 3 | Legacy List 3
342880,When7Meets7,20,190,https://www.torn.com/profiles.php?XID=342880,Baldr's List 3 | Legacy List 13
790460,Marine2015,20,197,https://www.torn.com/profiles.php?XID=790460,Baldr's List 3 | Legacy List 11
525298,wayneker,20,218,https://www.torn.com/profiles.php?XID=525298,Baldr's List 3 | Legacy List 11
497977,sLiPkNoTbOy,20,220,https://www.torn.com/profiles.php?XID=497977,Baldr's List 3 | Torn Forum Leveling Targets - Targets under 1000 estimated stats | Legacy List 3
677104,mavinny,20,221,https://www.torn.com/profiles.php?XID=677104,Baldr's List 3 | Legacy List 13
580371,mrman,20,222,https://www.torn.com/profiles.php?XID=580371,Baldr's List 3 | Legacy List 10
921628,ken-XXX,20,234,https://www.torn.com/profiles.php?XID=921628,Baldr's List 3 | Legacy List 3
894666,nature95boy,20,247,https://www.torn.com/profiles.php?XID=894666,Baldr's List 3 | Legacy List 12
1413853,smw23,20,266,https://www.torn.com/profiles.php?XID=1413853,Baldr's List 3 | Legacy List 7
579753,weerossy,20,268,https://www.torn.com/profiles.php?XID=579753,Baldr's List 3 | Legacy List 12
428350,Mattyea,20,277,https://www.torn.com/profiles.php?XID=428350,Baldr's List 3 | Legacy List 12
982909,Richev12,20,279,https://www.torn.com/profiles.php?XID=982909,Baldr's List 3 | Legacy List 10
671763,leeroydon,20,282,https://www.torn.com/profiles.php?XID=671763,Baldr's List 3 | Legacy List 5
693966,shaun103,20,283,https://www.torn.com/profiles.php?XID=693966,Baldr's List 3 | Legacy List 2
678613,Pyrogod,20,294,https://www.torn.com/profiles.php?XID=678613,Baldr's List 3 | Legacy List 6
238623,Mijumaru,20,323,https://www.torn.com/profiles.php?XID=238623,Baldr's List 3 | Legacy List 5
469387,hoangnhu,20,326,https://www.torn.com/profiles.php?XID=469387,Baldr's List 3 | Legacy List 3
96674,Nikon,20,340,https://www.torn.com/profiles.php?XID=96674,Baldr's List 3 | Legacy List 1
298602,omgitswill,20,355,https://www.torn.com/profiles.php?XID=298602,Baldr's List 3 | Legacy List 2
490998,guppy12345,20,385,https://www.torn.com/profiles.php?XID=490998,Baldr's List 3 | Legacy List 12
851203,jasonc,20,396,https://www.torn.com/profiles.php?XID=851203,Legacy List 7
916404,SEXYPERSON101,20,403,https://www.torn.com/profiles.php?XID=916404,Baldr's List 3 | Legacy List 13
577479,pimpin,20,419,https://www.torn.com/profiles.php?XID=577479,Baldr's List 3 | Legacy List 4
323067,melinko,20,440,https://www.torn.com/profiles.php?XID=323067,Baldr's List 3 | Legacy List 1
1073189,lucy1011,20,445,https://www.torn.com/profiles.php?XID=1073189,Baldr's List 3 | Legacy List 9
239449,zapman119,20,451,https://www.torn.com/profiles.php?XID=239449,Baldr's List 3 | Legacy List 2
1571208,Crazygirl1298,20,459,https://www.torn.com/profiles.php?XID=1571208,Legacy List 5
896057,andwalt,20,481,https://www.torn.com/profiles.php?XID=896057,Legacy List 6
938020,kashmoney,20,494,https://www.torn.com/profiles.php?XID=938020,Baldr's List 3 | Legacy List 1
331666,AngelOfHealing,20,501,https://www.torn.com/profiles.php?XID=331666,Baldr's List 3 | Legacy List 7
1306189,blood2433,20,501,https://www.torn.com/profiles.php?XID=1306189,Baldr's List 3 | Legacy List 13
509029,ptownboi04,20,504,https://www.torn.com/profiles.php?XID=509029,Baldr's List 3 | Legacy List 5
1151368,Mr_Sosa,20,531,https://www.torn.com/profiles.php?XID=1151368,Baldr's List 3 | Legacy List 8
785081,htk11lerz,20,558,https://www.torn.com/profiles.php?XID=785081,Baldr's List 3 | Legacy List 4
590954,Smiley6666,20,574,https://www.torn.com/profiles.php?XID=590954,Legacy List 6
999990,mic1000,20,588,https://www.torn.com/profiles.php?XID=999990,Baldr's List 3 | Legacy List 3
640201,jackwatkins,20,624,https://www.torn.com/profiles.php?XID=640201,Baldr's List 3 | Legacy List 5
956400,RedArmy92,20,624,https://www.torn.com/profiles.php?XID=956400,Baldr's List 3 | Legacy List 9
